id,year,rank,overall_pick,team,player,college,years_active,games,minutes_played,points,total_rebounds,assists,field_goal_percentage,3_point_percentage,free_throw_percentage,average_minutes_played,points_per_game,average_total_rebounds,average_assists,win_shares,win_shares_per_48_minutes,box_plus_minus,value_over_replacement,umap1,umap2,metric_value,quartile
185,1992,23,23,MIL,Lee Mayberry,Arkansas,7.0,496.0,10337.0,2546.0,642.0,1767.0,0.415,0.377,0.659,20.8,5.1,1.3,3.6,7.9,0.036,-2.9,-2.3,6.3721056,1.1144708,-2.9,1
190,1992,28,28,MIN,Marlon Maxey,Texas-El Paso,2.0,98.0,1146.0,479.0,363.0,22.0,0.542,0.0,0.685,11.7,4.9,3.7,0.2,2.6,0.109,-3.0,-0.3,2.6683083,8.596206,-3.0,1
192,1992,30,30,DAL,Sean Rooks,Arizona,12.0,749.0,13560.0,4676.0,2877.0,631.0,0.459,0.091,0.699,18.1,6.2,3.8,0.8,16.2,0.057,-2.9,-3.1,6.4637337,4.9791527,-2.9,1
196,1992,34,34,MIN,Chris Smith,UConn,3.0,224.0,3956.0,1140.0,291.0,627.0,0.435,0.366,0.713,17.7,5.1,1.3,2.8,3.2,0.039,-2.3,-0.3,3.2747078,1.0320246,-2.3,1
197,1992,35,35,CHH,Tony Bennett,Green Bay,3.0,152.0,1886.0,538.0,155.0,303.0,0.412,0.335,0.732,12.4,3.5,1.0,2.0,1.6,0.041,-2.7,-0.3,1.8427167,0.07677291,-2.7,1
201,1992,39,39,CHI,Litterial Green,Georgia,5.0,148.0,1189.0,423.0,75.0,182.0,0.42,0.077,0.665,8.0,2.9,0.5,1.2,1.6,0.066,-2.4,-0.1,1.1489068,4.732552,-2.4,1
203,1992,41,41,HOU,Popeye Jones,Murray State,11.0,535.0,12579.0,3726.0,3981.0,696.0,0.447,0.281,0.751,23.5,7.0,7.4,1.3,22.0,0.084,-2.7,-2.1,7.0298357,3.9801643,-2.7,1
207,1992,45,45,SEA,Chris King,Wake Forest,3.0,103.0,2058.0,693.0,311.0,116.0,0.423,0.383,0.633,20.0,6.7,3.0,1.1,1.0,0.023,-2.8,-0.4,0.59577686,1.7214179,-2.8,1
212,1992,50,50,GSW,Matt Fish,UNC Wilmington,3.0,50.0,512.0,177.0,110.0,25.0,0.5,0.0,0.625,10.2,3.5,2.2,0.5,0.6,0.058,-3.1,-0.1,2.0013807,8.39644,-3.1,1
222,1993,6,6,WSB,Calbert Cheaney,Indiana,13.0,825.0,22007.0,7826.0,2610.0,1398.0,0.466,0.298,0.691,26.7,9.5,3.2,1.7,23.1,0.05,-2.5,-2.9,8.338354,3.4375024,-2.5,1
229,1993,13,13,LAC,Terry Dehere,Seton Hall,6.0,402.0,7305.0,3235.0,588.0,1034.0,0.411,0.378,0.779,18.2,8.0,1.5,2.6,7.3,0.048,-2.6,-1.1,5.884702,-0.35335612,-2.6,1
230,1993,14,14,IND,Scott Haskin,Oregon State,1.0,27.0,186.0,55.0,55.0,6.0,0.467,0.0,0.684,6.9,2.0,2.0,0.2,0.3,0.087,-2.8,0.0,1.232164,7.541127,-2.8,1
232,1993,16,16,NJN,Rex Walters,Kansas,7.0,335.0,4602.0,1547.0,403.0,569.0,0.441,0.361,0.809,13.7,4.6,1.2,1.7,6.3,0.066,-2.0,0.0,4.5072494,-0.11616422,-2.0,1
233,1993,17,17,CHH,Greg Graham,Indiana,5.0,207.0,2530.0,938.0,219.0,201.0,0.407,0.29,0.775,12.2,4.5,1.1,1.0,1.3,0.025,-3.8,-1.2,2.1238801,-0.1639329,-3.8,1
237,1993,21,21,POR,James Robinson,Alabama,7.0,381.0,6935.0,2882.0,660.0,715.0,0.394,0.348,0.666,18.2,7.6,1.7,1.9,5.8,0.04,-2.0,0.0,4.507577,1.123514,-2.0,1
241,1993,25,25,CHI,Corie Blount,Cincinnati,11.0,644.0,9925.0,2287.0,2690.0,460.0,0.471,0.115,0.587,15.4,3.6,4.2,0.7,18.2,0.088,-2.5,-1.1,5.460128,5.354325,-2.5,1
242,1993,26,26,ORL,Geert Hammink,LSU,3.0,8.0,27.0,14.0,7.0,2.0,0.4,0.0,0.667,3.4,1.8,0.9,0.3,0.1,0.089,-3.7,0.0,-0.07093117,7.411005,-3.7,1
249,1993,33,33,DAL,Eric Riley,Michigan,5.0,186.0,1844.0,574.0,479.0,60.0,0.456,0.0,0.704,9.9,3.1,2.6,0.3,2.5,0.066,-3.8,-0.9,0.9843215,7.0773463,-3.8,1
250,1993,34,34,GSW,Darnell Mee,Western Kentucky,2.0,40.0,293.0,76.0,36.0,18.0,0.312,0.222,0.444,7.3,1.9,0.9,0.5,-0.1,-0.02,-2.8,-0.1,-1.96283,3.8093398,-2.8,1
258,1993,42,42,SEA,Adonis Jordan,Kansas,2.0,10.0,97.0,21.0,6.0,22.0,0.296,0.25,0.5,9.7,2.1,0.6,2.2,0.0,-0.015,-2.9,0.0,-1.9991786,3.8177745,-2.9,1
259,1993,43,43,DEN,Josh Grant,Utah,1.0,53.0,382.0,157.0,89.0,24.0,0.404,0.279,0.759,7.2,3.0,1.7,0.5,0.5,0.06,-2.3,0.0,0.14902306,-0.21616036,-2.3,1
286,1994,16,16,GSW,Clifford Rozier,Louisville,4.0,173.0,2984.0,827.0,897.0,98.0,0.496,0.182,0.465,17.2,4.8,5.2,0.6,3.9,0.063,-3.5,-1.1,2.3841462,4.6693125,-3.5,1
289,1994,19,19,DAL,Tony Dumas,Missouri-Kansas City,4.0,156.0,2222.0,1140.0,198.0,186.0,0.404,0.327,0.608,14.2,7.3,1.3,1.2,1.3,0.027,-3.3,-0.7,-0.19070034,2.1731474,-3.3,1
299,1994,29,29,PHO,Antonio Lang,Duke,6.0,143.0,1395.0,329.0,210.0,50.0,0.455,0.0,0.719,9.8,2.3,1.5,0.3,1.7,0.057,-3.8,-0.6,0.9971057,7.039921,-3.8,1
302,1994,32,32,WSB,Jim McIlvaine,Marquette,7.0,401.0,5927.0,1072.0,1243.0,105.0,0.446,0.1,0.551,14.8,2.7,3.1,0.3,9.4,0.076,-2.2,-0.3,4.2185144,5.6582317,-2.2,1
303,1994,33,33,PHI,Derrick Alston,Duquesne,3.0,139.0,2657.0,751.0,525.0,94.0,0.489,0.143,0.487,19.1,5.4,3.8,0.7,2.6,0.047,-2.8,-0.5,2.2236733,4.841322,-2.8,1
307,1994,37,37,SEA,Dontonio Wingfield,Cincinnati,4.0,114.0,1146.0,423.0,275.0,76.0,0.389,0.309,0.721,10.1,3.7,2.4,0.7,1.8,0.074,-2.6,-0.2,0.053523604,0.33608213,-2.6,1
308,1994,38,38,CHH,Darrin Hancock,Kansas,3.0,133.0,1395.0,467.0,169.0,89.0,0.53,0.333,0.579,10.5,3.5,1.3,0.7,1.1,0.038,-3.3,-0.5,1.7175971,2.8183174,-3.3,1
309,1994,39,39,GSW,Anthony Miller,Michigan State,8.0,181.0,1637.0,510.0,488.0,66.0,0.51,0.25,0.576,9.0,2.8,2.7,0.4,3.8,0.11,-2.6,-0.2,2.6151173,3.6113017,-2.6,1
313,1994,43,43,POR,Shawnelle Scott,St. John's,4.0,105.0,634.0,189.0,228.0,20.0,0.464,0.0,0.465,6.0,1.8,2.2,0.2,1.3,0.101,-3.8,-0.3,0.53906596,9.496459,-3.8,1
315,1994,45,45,GSW,Dwayne Morton,Louisville,1.0,41.0,395.0,167.0,58.0,18.0,0.388,0.36,0.682,9.6,4.1,1.4,0.4,0.2,0.025,-3.5,-0.1,-0.15820917,1.1639125,-3.5,1
324,1994,54,54,SEA,Željko Rebrača,International,5.0,215.0,3280.0,1276.0,688.0,88.0,0.527,0.0,0.792,15.3,5.9,3.2,0.4,8.3,0.121,-2.2,-0.2,2.9134266,7.4351263,-2.2,1
330,1995,6,6,VAN,Bryant Reeves,Oklahoma State,6.0,395.0,12071.0,4945.0,2745.0,623.0,0.475,0.074,0.703,30.6,12.5,6.9,1.6,13.0,0.052,-3.4,-4.3,5.8462553,5.3760667,-3.4,1
332,1995,8,8,POR,Shawn Respert,Michigan State,4.0,172.0,2350.0,851.0,226.0,177.0,0.414,0.34,0.816,13.7,4.9,1.3,1.0,2.1,0.043,-2.3,-0.2,2.2922924,-0.82042277,-2.3,1
333,1995,9,9,NJN,Ed O'Bannon,UCLA,2.0,128.0,2062.0,634.0,316.0,102.0,0.367,0.222,0.755,16.1,5.0,2.5,0.8,1.1,0.025,-3.5,-0.7,-0.35586247,3.8155825,-3.5,1
336,1995,12,12,DAL,Cherokee Parks,Duke,9.0,472.0,7459.0,2056.0,1703.0,265.0,0.47,0.211,0.63,15.8,4.4,3.6,0.6,11.8,0.076,-2.4,-0.7,4.556878,4.5787034,-2.4,1
337,1995,13,13,SAC,Corliss Williamson,Arkansas,12.0,822.0,18749.0,9147.0,3183.0,972.0,0.49,0.136,0.714,22.8,11.1,3.9,1.2,34.7,0.089,-2.0,-0.1,7.253841,4.598821,-2.0,1
338,1995,14,14,BOS,Eric Williams,Providence,12.0,658.0,15731.0,5642.0,2139.0,936.0,0.415,0.318,0.736,23.9,8.6,3.3,1.4,23.2,0.071,-2.4,-1.5,7.564707,2.3005722,-2.4,1
344,1995,20,20,CHI,Jason Caffey,Alabama,8.0,462.0,9045.0,3368.0,2022.0,420.0,0.481,0.0,0.637,19.6,7.3,4.4,0.9,13.5,0.072,-3.6,-3.6,4.808783,6.6051207,-3.6,1
358,1995,34,34,GSW,Andrew DeClercq,Florida,10.0,587.0,9847.0,2815.0,2488.0,339.0,0.507,0.0,0.621,16.8,4.8,4.2,0.6,19.3,0.094,-2.9,-2.4,5.4550114,6.4471607,-2.9,1
360,1995,36,36,VAN,Lawrence Moten,Syracuse,3.0,119.0,1814.0,747.0,181.0,182.0,0.408,0.299,0.652,15.2,6.3,1.5,1.5,0.0,0.001,-2.1,0.0,0.21382785,2.396565,-2.1,1
363,1995,39,39,CLE,Donny Marshall,UConn,5.0,119.0,919.0,293.0,121.0,36.0,0.321,0.336,0.681,7.7,2.5,1.0,0.3,0.9,0.045,-3.8,-0.4,-1.3882685,1.2191737,-3.8,1
372,1995,48,48,MIN,Mark Davis,Texas Tech,5.0,230.0,3681.0,1261.0,697.0,294.0,0.442,0.246,0.655,16.0,5.5,3.0,1.3,2.3,0.03,-2.4,-0.4,2.1967642,3.2319758,-2.4,1
373,1995,49,49,MIN,Jerome Allen,Penn,2.0,117.0,1305.0,336.0,123.0,201.0,0.35,0.317,0.63,11.2,2.9,1.1,1.7,0.2,0.006,-3.2,-0.4,-1.0603714,1.5877076,-3.2,1
380,1995,56,56,PHO,Chris Carr,Southern Illinois,6.0,297.0,4505.0,1988.0,658.0,294.0,0.416,0.338,0.807,15.2,6.7,2.2,1.0,3.9,0.042,-3.0,-1.1,3.9916174,-0.29136425,-3.0,1
382,1995,58,58,DET,Don Reid,Georgetown,8.0,403.0,5374.0,1454.0,1169.0,143.0,0.53,0.0,0.658,13.3,3.6,2.9,0.4,13.7,0.123,-2.1,-0.2,4.073919,7.276647,-2.1,1
389,1996,7,7,LAC,Lorenzen Wright,Memphis,13.0,778.0,18535.0,6191.0,4943.0,622.0,0.459,0.069,0.645,23.8,8.0,6.4,0.8,30.5,0.079,-2.6,-3.0,7.5569453,5.925887,-2.6,1
391,1996,9,9,DAL,Samaki Walker,Louisville,10.0,445.0,7612.0,2376.0,2089.0,252.0,0.462,0.111,0.63,17.1,5.3,4.7,0.6,14.2,0.089,-2.6,-1.1,4.621537,5.0003247,-2.6,1
400,1996,18,18,NYK,John Wallace,Syracuse,7.0,381.0,6143.0,2901.0,1061.0,281.0,0.462,0.3,0.74,16.1,7.6,2.8,0.7,6.4,0.05,-2.7,-1.0,4.418067,2.305009,-2.7,1
404,1996,22,22,VAN,Roy Rogers,Alabama,3.0,137.0,2309.0,652.0,483.0,57.0,0.483,0.5,0.532,16.9,4.8,3.5,0.4,1.7,0.035,-3.7,-1.0,1.1237289,2.3890617,-3.7,1
405,1996,23,23,DEN,Efthimios Rentzias,International,1.0,35.0,144.0,52.0,26.0,7.0,0.339,0.5,0.889,4.1,1.5,0.7,0.2,0.2,0.058,-3.8,-0.1,-0.12175016,-1.1426368,-3.8,1
411,1996,29,29,CHI,Travis Knight,UConn,7.0,371.0,4566.0,1276.0,1160.0,224.0,0.438,0.259,0.696,12.3,3.4,3.1,0.6,7.9,0.083,-3.0,-1.1,3.712353,3.0586293,-3.0,1
412,1996,30,30,HOU,Othella Harrington,Georgetown,12.0,709.0,13924.0,5212.0,3130.0,443.0,0.505,0.0,0.738,19.6,7.4,4.4,0.6,23.1,0.08,-3.4,-4.9,6.0346727,6.0640726,-3.4,1
413,1996,31,31,PHI,Mark Hendrickson,Washington State,4.0,114.0,1508.0,381.0,316.0,63.0,0.416,0.167,0.803,13.2,3.3,2.8,0.6,2.1,0.067,-3.8,-0.7,0.27468038,4.754933,-3.8,1
419,1996,37,37,DEN,Jeff McInnis,UNC,11.0,576.0,15927.0,5396.0,1170.0,2514.0,0.431,0.328,0.796,27.7,9.4,2.0,4.4,23.1,0.07,-2.1,-0.3,10.050783,1.0376772,-2.1,1
424,1996,42,42,HOU,Randy Livingston,LSU,11.0,203.0,2684.0,773.0,282.0,415.0,0.406,0.351,0.771,13.2,3.8,1.4,2.0,2.3,0.041,-2.5,-0.3,2.6585975,-0.25124714,-2.5,1
426,1996,44,44,CHH,Malik Rose,Drexel,13.0,813.0,13404.0,5003.0,3371.0,684.0,0.437,0.177,0.743,16.5,6.2,4.1,0.8,26.5,0.095,-2.1,-0.4,6.7182937,4.6899266,-2.1,1
428,1996,46,46,POR,Marcus Brown,Murray State,2.0,27.0,229.0,92.0,22.0,23.0,0.381,0.333,0.714,8.5,3.4,0.8,0.9,0.3,0.066,-2.6,0.0,-0.4680492,0.45072025,-2.6,1
430,1996,48,48,PHI,Jamie Feick,Michigan State,5.0,201.0,4316.0,911.0,1437.0,139.0,0.424,0.4,0.629,21.5,4.5,7.1,0.7,8.2,0.091,-2.7,-0.7,3.3836198,1.5426648,-2.7,1
435,1996,53,53,MIL,Jeff Nordgaard,Green Bay,1.0,13.0,48.0,18.0,14.0,3.0,0.278,0.0,0.889,3.7,1.4,1.1,0.2,0.0,0.043,-3.7,0.0,-1.3509562,6.48793,-3.7,1
438,1996,56,56,CLE,Reggie Geary,Arizona,2.0,101.0,931.0,209.0,82.0,110.0,0.344,0.328,0.493,9.2,2.1,0.8,1.1,0.6,0.032,-2.5,-0.1,-1.3808628,3.165841,-2.5,1
439,1996,57,57,SEA,Drew Barry,Georgia Tech,3.0,60.0,598.0,134.0,67.0,111.0,0.417,0.381,0.774,10.0,2.2,1.1,1.9,0.6,0.051,-3.5,-0.2,1.4339131,0.17348036,-3.5,1
446,1997,6,6,BOS,Ron Mercer,Kentucky,8.0,432.0,13418.0,5892.0,1342.0,921.0,0.429,0.25,0.808,31.1,13.6,3.1,2.1,9.4,0.034,-2.7,-2.5,7.2543273,1.3300848,-2.7,1
450,1997,10,10,MIL,Danny Fortson,Cincinnati,10.0,440.0,8832.0,3615.0,3184.0,301.0,0.472,0.167,0.785,20.1,8.2,7.2,0.7,22.3,0.121,-3.2,-2.6,5.3883376,4.2220263,-3.2,1
451,1997,11,11,SAC,Tariq Abdul-Wahad,San Jose State,6.0,236.0,4807.0,1830.0,776.0,266.0,0.417,0.237,0.703,20.4,7.8,3.3,1.1,3.5,0.035,-3.0,-1.2,2.7090783,3.1116903,-3.0,1
454,1997,14,14,LAC,Maurice Taylor,Michigan,9.0,534.0,13324.0,5889.0,2452.0,623.0,0.466,0.152,0.711,25.0,11.0,4.6,1.2,9.9,0.036,-3.6,-5.3,6.1088824,4.4442797,-3.6,1
458,1997,18,18,POR,Chris Anstey,International,3.0,155.0,2157.0,813.0,534.0,127.0,0.413,0.138,0.755,13.9,5.2,3.4,0.8,2.8,0.062,-2.9,-0.5,0.45903867,4.9195237,-2.9,1
467,1997,27,27,UTA,Jacque Vaughn,Kansas,12.0,776.0,12658.0,3463.0,1028.0,1919.0,0.429,0.352,0.779,16.3,4.5,1.3,2.5,15.4,0.058,-3.4,-4.5,9.665547,1.0684142,-3.4,1
471,1997,31,31,DET,Charles O'Bannon,UCLA,2.0,48.0,399.0,120.0,67.0,29.0,0.4,0.0,0.87,8.3,2.5,1.4,0.6,0.6,0.07,-2.0,0.0,-0.49564737,6.490051,-2.0,1
473,1997,33,33,PHI,Marko Milič,International,2.0,44.0,216.0,108.0,30.0,14.0,0.56,0.429,0.647,4.9,2.5,0.7,0.3,0.2,0.047,-2.4,0.0,1.7363496,2.4722512,-2.4,1
474,1997,34,34,DAL,Bubba Wells,Austin Peay State University,1.0,39.0,395.0,128.0,68.0,34.0,0.414,0.167,0.721,10.1,3.3,1.7,0.9,0.1,0.013,-3.5,-0.2,0.70459044,4.3386626,-3.5,1
477,1997,37,37,GSW,Marc Jackson,Temple,7.0,387.0,7572.0,3238.0,1655.0,311.0,0.446,0.226,0.814,19.6,8.4,4.3,0.8,13.0,0.082,-2.7,-1.4,4.717983,3.550928,-2.7,1
478,1997,38,38,MIL,Jerald Honeycutt,Tulane,2.0,54.0,632.0,275.0,105.0,36.0,0.391,0.362,0.632,11.7,5.1,1.9,0.7,0.3,0.02,-3.3,-0.2,-0.21141598,1.5298147,-3.3,1
484,1997,44,44,CLE,Cedric Henderson,Memphis,5.0,260.0,6182.0,1885.0,755.0,419.0,0.436,0.14,0.715,23.8,7.3,2.9,1.6,3.3,0.026,-2.8,-1.3,3.4756446,4.207171,-2.8,1
486,1997,46,46,ORL,Eric Washington,Alabama,2.0,104.0,2300.0,716.0,216.0,108.0,0.402,0.346,0.757,22.1,6.9,2.1,1.0,0.1,0.002,-3.5,-0.9,1.3588365,-0.1390755,-3.5,1
488,1997,48,48,WAS,Predrag Drobnjak,International,4.0,278.0,5542.0,2187.0,973.0,225.0,0.425,0.34,0.799,19.9,7.9,3.5,0.8,5.6,0.048,-3.0,-1.3,4.075379,-0.07167948,-3.0,1
490,1997,50,50,ATL,Chris Crawford,Marquette,7.0,252.0,3985.0,1654.0,547.0,154.0,0.437,0.347,0.824,15.8,6.6,2.2,0.6,6.5,0.078,-2.6,-0.6,3.066602,-0.71409035,-2.6,1
